index,entry_date,day_of_week,status,skip_reason,expiry_date,spot_entry_timestamp,spot_entry_open,atm_strike,lot_size,lots,quantity,ce_contract_file,ce_entry_open,ce_stop_price,ce_exit_timestamp,ce_exit_price,ce_exit_reason,ce_points_pnl,ce_gross_pnl,pe_contract_file,pe_entry_open,pe_stop_price,pe_exit_timestamp,pe_exit_price,pe_exit_reason,pe_points_pnl,pe_gross_pnl,gross_pnl,brokerage,net_pnl,remarks
SENSEX,2026-04-01,Wednesday,SKIPPED,missing_contract_file,2026-04-23,2026-04-01T09:20:00+05:30,73771.95,73800,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,Missing: SENSEX_73800_CE_23_APR_26.csv
SENSEX,2026-04-02,Thursday,SKIPPED,missing_entry_candle,2026-04-23,2026-04-02T09:20:00+05:30,71666.13,71700,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-04-02T09:20:00+05:30 candle in: SENSEX_71700_CE_23_APR_26.csv, SENSEX_71700_PE_23_APR_26.csv"
NIFTY,2026-04-06,Monday,TRADED,,2026-04-28,2026-04-06T09:20:00+05:30,22671.3,22650,65,5,325,NIFTY_22650_CE_28_APR_26.csv,668.00,801.60,2026-04-06T13:13:00+05:30,801.60,sl,-134.60,-43745.00,NIFTY_22650_PE_28_APR_26.csv,582.70,699.24,2026-04-06T15:20:00+05:30,437.40,day_close,144.30,46897.50,3152.50,100.00,3052.50,
NIFTY,2026-04-07,Tuesday,TRADED,,2026-04-28,2026-04-07T09:20:00+05:30,22773.75,22750,65,5,325,NIFTY_22750_CE_28_APR_26.csv,657.95,789.54,2026-04-07T13:42:00+05:30,789.54,sl,-132.59,-43091.75,NIFTY_22750_PE_28_APR_26.csv,546.70,656.04,2026-04-07T15:20:00+05:30,407.20,day_close,138.50,45012.50,1920.75,100.00,1820.75,
SENSEX,2026-04-08,Wednesday,SKIPPED,missing_contract_file,2026-04-23,2026-04-08T09:20:00+05:30,77267.38,77300,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"Missing: SENSEX_77300_CE_23_APR_26.csv, SENSEX_77300_PE_23_APR_26.csv"
SENSEX,2026-04-09,Thursday,SKIPPED,missing_contract_file,2026-04-23,2026-04-09T09:20:00+05:30,77266.54,77300,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"Missing: SENSEX_77300_CE_23_APR_26.csv, SENSEX_77300_PE_23_APR_26.csv"
NIFTY,2026-04-10,Friday,TRADED,,2026-04-28,2026-04-10T09:20:00+05:30,23966.85,23950,65,5,325,NIFTY_23950_CE_28_APR_26.csv,418.80,502.56,2026-04-10T15:20:00+05:30,463.65,day_close,-45.85,-14901.25,NIFTY_23950_PE_28_APR_26.csv,355.90,427.08,2026-04-10T15:20:00+05:30,310.85,day_close,44.05,14316.25,-585.00,100.00,-685.00,
NIFTY,2026-04-13,Monday,TRADED,,2026-04-28,2026-04-13T09:20:00+05:30,23579.6,23600,65,5,325,NIFTY_23600_CE_28_APR_26.csv,453.10,543.72,2026-04-13T11:50:00+05:30,543.72,sl,-91.62,-29776.50,NIFTY_23600_PE_28_APR_26.csv,396.75,476.10,2026-04-13T15:20:00+05:30,292.00,day_close,103.75,33718.75,3942.25,100.00,3842.25,
SENSEX,2026-04-15,Wednesday,SKIPPED,missing_contract_file,2026-04-23,2026-04-15T09:20:00+05:30,78122.41,78100,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"Missing: SENSEX_78100_CE_23_APR_26.csv, SENSEX_78100_PE_23_APR_26.csv"
SENSEX,2026-04-16,Thursday,SKIPPED,missing_contract_file,2026-04-23,2026-04-16T09:20:00+05:30,78676.25,78700,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"Missing: SENSEX_78700_CE_23_APR_26.csv, SENSEX_78700_PE_23_APR_26.csv"
NIFTY,2026-04-17,Friday,TRADED,,2026-04-28,2026-04-17T09:20:00+05:30,24210.55,24200,65,5,325,NIFTY_24200_CE_28_APR_26.csv,304.95,365.94,2026-04-17T11:55:00+05:30,365.94,sl,-61.99,-20146.75,NIFTY_24200_PE_28_APR_26.csv,297.70,357.24,2026-04-17T15:20:00+05:30,210.00,day_close,86.70,28177.50,8030.75,100.00,7930.75,
NIFTY,2026-04-20,Monday,TRADED,,2026-04-28,2026-04-20T09:20:00+05:30,24340.25,24350,65,5,325,NIFTY_24350_CE_28_APR_26.csv,273.25,327.90,2026-04-20T10:31:00+05:30,327.90,sl,-55.65,-18086.25,NIFTY_24350_PE_28_APR_26.csv,278.00,333.60,2026-04-20T15:20:00+05:30,313.20,day_close,-36.20,-11765.00,-29851.25,100.00,-29951.25,
NIFTY,2026-04-21,Tuesday,TRADED,,2026-04-28,2026-04-21T09:20:00+05:30,24468.15,24450,65,5,325,NIFTY_24450_CE_28_APR_26.csv,265.20,318.24,2026-04-21T12:19:00+05:30,318.24,sl,-54.04,-17563.00,NIFTY_24450_PE_28_APR_26.csv,255.90,307.08,2026-04-21T15:20:00+05:30,184.50,day_close,70.40,22880.00,5317.00,100.00,5217.00,
SENSEX,2026-04-22,Wednesday,SKIPPED,missing_contract_file,2026-04-23,2026-04-22T09:20:00+05:30,78898.64,78900,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"Missing: SENSEX_78900_CE_23_APR_26.csv, SENSEX_78900_PE_23_APR_26.csv"
SENSEX,2026-04-23,Thursday,SKIPPED,missing_contract_file,2026-04-23,2026-04-23T09:20:00+05:30,77866.93,77900,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"Missing: SENSEX_77900_CE_23_APR_26.csv, SENSEX_77900_PE_23_APR_26.csv"
NIFTY,2026-04-24,Friday,TRADED,,2026-04-28,2026-04-24T09:20:00+05:30,24121.15,24100,65,5,325,NIFTY_24100_CE_28_APR_26.csv,191.90,230.28,2026-04-24T15:20:00+05:30,106.25,day_close,84.65,27511.25,NIFTY_24100_PE_28_APR_26.csv,151.15,181.38,2026-04-24T09:27:00+05:30,181.38,sl,-31.23,-10149.75,17361.50,100.00,17261.50,
NIFTY,2026-04-27,Monday,TRADED,,2026-04-28,2026-04-27T09:20:00+05:30,24020.4,24000,65,5,325,NIFTY_24000_CE_28_APR_26.csv,146.90,176.28,2026-04-27T09:48:00+05:30,176.28,sl,-30.38,-9873.50,NIFTY_24000_PE_28_APR_26.csv,98.65,118.38,2026-04-27T15:20:00+05:30,48.80,day_close,48.85,15876.25,6002.75,100.00,5902.75,
NIFTY,2026-04-28,Tuesday,TRADED,,2026-04-28,2026-04-28T09:20:00+05:30,24094.75,24100,65,5,325,NIFTY_24100_CE_28_APR_26.csv,51.70,62.04,2026-04-28T09:25:00+05:30,62.04,sl,-11.34,-3685.50,NIFTY_24100_PE_28_APR_26.csv,67.05,80.46,2026-04-28T11:30:00+05:30,80.46,sl,-14.41,-4683.25,-8368.75,100.00,-8468.75,
SENSEX,2026-04-29,Wednesday,TRADED,,2026-04-30,2026-04-29T09:20:00+05:30,77212.18,77200,10,10,100,SENSEX_77200_CE_30_APR_26.csv,333.55,400.26,2026-04-29T09:30:00+05:30,400.26,sl,-67.71,-6771.00,SENSEX_77200_PE_30_APR_26.csv,314.70,377.64,2026-04-29T15:20:00+05:30,176.65,day_close,137.05,13705.00,6934.00,100.00,6834.00,
SENSEX,2026-04-30,Thursday,TRADED,,2026-04-30,2026-04-30T09:20:00+05:30,76767.34,76800,10,10,100,SENSEX_76800_CE_30_APR_26.csv,170.50,204.60,2026-04-30T13:27:00+05:30,204.60,sl,-35.10,-3510.00,SENSEX_76800_PE_30_APR_26.csv,213.35,256.02,2026-04-30T09:20:00+05:30,256.02,sl,-43.67,-4367.00,-7877.00,100.00,-7977.00,
NIFTY,2026-05-04,Monday,SKIPPED,missing_entry_candle,2026-05-05,2026-05-04T09:20:00+05:30,24178.9,24200,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-04T09:20:00+05:30 candle in: NIFTY_24200_CE_05_MAY_26.csv, NIFTY_24200_PE_05_MAY_26.csv"
NIFTY,2026-05-05,Tuesday,SKIPPED,missing_entry_candle,2026-05-05,2026-05-05T09:20:00+05:30,24062.05,24050,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-05T09:20:00+05:30 candle in: NIFTY_24050_CE_05_MAY_26.csv, NIFTY_24050_PE_05_MAY_26.csv"
SENSEX,2026-05-06,Wednesday,SKIPPED,missing_entry_candle,2026-05-07,2026-05-06T09:20:00+05:30,77434.3,77400,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-06T09:20:00+05:30 candle in: SENSEX_77400_CE_07_MAY_26.csv, SENSEX_77400_PE_07_MAY_26.csv"
SENSEX,2026-05-07,Thursday,SKIPPED,missing_entry_candle,2026-05-07,2026-05-07T09:20:00+05:30,77870.63,77900,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-07T09:20:00+05:30 candle in: SENSEX_77900_CE_07_MAY_26.csv, SENSEX_77900_PE_07_MAY_26.csv"
NIFTY,2026-05-08,Friday,SKIPPED,missing_entry_candle,2026-05-12,2026-05-08T09:20:00+05:30,24218.4,24200,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-08T09:20:00+05:30 candle in: NIFTY_24200_CE_12_MAY_26.csv, NIFTY_24200_PE_12_MAY_26.csv"
NIFTY,2026-05-11,Monday,SKIPPED,missing_entry_candle,2026-05-12,2026-05-11T09:20:00+05:30,23919.05,23900,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-11T09:20:00+05:30 candle in: NIFTY_23900_CE_12_MAY_26.csv, NIFTY_23900_PE_12_MAY_26.csv"
NIFTY,2026-05-12,Tuesday,SKIPPED,missing_entry_candle,2026-05-12,2026-05-12T09:20:00+05:30,23737.8,23750,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-12T09:20:00+05:30 candle in: NIFTY_23750_CE_12_MAY_26.csv, NIFTY_23750_PE_12_MAY_26.csv"
SENSEX,2026-05-13,Wednesday,SKIPPED,missing_contract_file,2026-05-14,2026-05-13T09:20:00+05:30,74631.01,74600,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"Missing: SENSEX_74600_CE_14_MAY_26.csv, SENSEX_74600_PE_14_MAY_26.csv"
SENSEX,2026-05-14,Thursday,SKIPPED,missing_contract_file,2026-05-14,2026-05-14T09:20:00+05:30,74979.24,75000,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,Missing: SENSEX_75000_CE_14_MAY_26.csv
NIFTY,2026-05-15,Friday,TRADED,,2026-05-19,2026-05-15T09:20:00+05:30,23718.9,23700,65,5,325,NIFTY_23700_CE_19_MAY_26.csv,189.80,227.76,2026-05-15T09:28:00+05:30,227.76,sl,-38.96,-12662.00,NIFTY_23700_PE_19_MAY_26.csv,158.00,189.60,2026-05-15T11:31:00+05:30,189.60,sl,-32.60,-10595.00,-23257.00,100.00,-23357.00,
NIFTY,2026-05-18,Monday,TRADED,,2026-05-19,2026-05-18T09:20:00+05:30,23399.5,23400,65,5,325,NIFTY_23400_CE_19_MAY_26.csv,139.50,167.40,2026-05-18T11:17:00+05:30,167.40,sl,-28.90,-9392.50,NIFTY_23400_PE_19_MAY_26.csv,132.45,158.94,2026-05-18T09:50:00+05:30,158.94,sl,-27.49,-8934.25,-18326.75,100.00,-18426.75,
NIFTY,2026-05-19,Tuesday,TRADED,,2026-05-19,2026-05-19T09:20:00+05:30,23736.45,23750,65,5,325,NIFTY_23750_CE_19_MAY_26.csv,59.85,71.82,2026-05-19T10:59:00+05:30,71.82,sl,-12.97,-4215.25,NIFTY_23750_PE_19_MAY_26.csv,81.85,98.22,2026-05-19T09:33:00+05:30,98.22,sl,-17.37,-5645.25,-9860.50,100.00,-9960.50,
SENSEX,2026-05-20,Wednesday,TRADED,,2026-05-21,2026-05-20T09:20:00+05:30,74705.96,74700,10,10,100,SENSEX_74700_CE_21_MAY_26.csv,402.55,483.06,2026-05-20T09:32:00+05:30,483.06,sl,-81.51,-8151.00,SENSEX_74700_PE_21_MAY_26.csv,428.40,514.08,2026-05-20T15:20:00+05:30,108.90,day_close,318.50,31850.00,23699.00,100.00,23599.00,
SENSEX,2026-05-21,Thursday,SKIPPED,missing_entry_candle,2026-05-21,2026-05-21T09:20:00+05:30,75632.0,75600,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-21T09:20:00+05:30 candle in: SENSEX_75600_CE_21_MAY_26.csv, SENSEX_75600_PE_21_MAY_26.csv"
NIFTY,2026-05-22,Friday,TRADED,,2026-05-26,2026-05-22T09:20:00+05:30,23692.85,23700,65,5,325,NIFTY_23700_CE_26_MAY_26.csv,164.70,197.64,2026-05-22T09:34:00+05:30,197.64,sl,-33.94,-11030.50,NIFTY_23700_PE_26_MAY_26.csv,155.30,186.36,2026-05-22T15:20:00+05:30,115.60,day_close,38.70,12577.50,1547.00,100.00,1447.00,
NIFTY,2026-05-25,Monday,TRADED,,2026-05-26,2026-05-25T09:20:00+05:30,23968.75,23950,65,5,325,NIFTY_23950_CE_26_MAY_26.csv,124.10,148.92,2026-05-25T14:46:00+05:30,148.92,sl,-25.82,-8391.50,NIFTY_23950_PE_26_MAY_26.csv,95.45,114.54,2026-05-25T15:20:00+05:30,45.95,day_close,48.50,15762.50,7371.00,100.00,7271.00,
NIFTY,2026-05-26,Tuesday,TRADED,,2026-05-26,2026-05-26T09:20:00+05:30,24011.55,24000,65,5,325,NIFTY_24000_CE_26_MAY_26.csv,66.55,79.86,2026-05-26T09:28:00+05:30,79.86,sl,-14.31,-4650.75,NIFTY_24000_PE_26_MAY_26.csv,49.70,59.64,2026-05-26T13:15:00+05:30,59.64,sl,-10.94,-3555.50,-8206.25,100.00,-8306.25,
SENSEX,2026-05-27,Wednesday,SKIPPED,missing_entry_candle,2026-05-27,2026-05-27T09:20:00+05:30,76012.45,76000,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-05-27T09:20:00+05:30 candle in: SENSEX_76000_CE_27_MAY_26.csv, SENSEX_76000_PE_27_MAY_26.csv"
NIFTY,2026-05-29,Friday,TRADED,,2026-06-02,2026-05-29T09:20:00+05:30,23962.05,23950,65,5,325,NIFTY_23950_CE_02_JUN_26.csv,166.65,199.98,2026-05-29T15:20:00+05:30,69.00,day_close,96.65,31411.25,NIFTY_23950_PE_02_JUN_26.csv,110.55,132.66,2026-05-29T09:27:00+05:30,132.66,sl,-23.11,-7510.75,23900.50,100.00,23800.50,
NIFTY,2026-06-01,Monday,TRADED,,2026-06-02,2026-06-01T09:20:00+05:30,23633.4,23650,65,5,325,NIFTY_23650_CE_02_JUN_26.csv,116.90,140.28,2026-06-01T15:20:00+05:30,23.95,day_close,91.95,29883.75,NIFTY_23650_PE_02_JUN_26.csv,101.90,122.28,2026-06-01T09:24:00+05:30,122.28,sl,-21.38,-6948.50,22935.25,100.00,22835.25,
NIFTY,2026-06-02,Tuesday,TRADED,,2026-06-02,2026-06-02T09:20:00+05:30,23285.65,23300,65,5,325,NIFTY_23300_CE_02_JUN_26.csv,56.70,68.04,2026-06-02T09:55:00+05:30,68.04,sl,-12.34,-4010.50,NIFTY_23300_PE_02_JUN_26.csv,66.80,80.16,2026-06-02T15:20:00+05:30,0.05,day_close,65.75,21368.75,17358.25,100.00,17258.25,
SENSEX,2026-06-03,Wednesday,TRADED,,2026-06-04,2026-06-03T09:20:00+05:30,73953.07,74000,10,10,100,SENSEX_74000_CE_04_JUN_26.csv,406.70,488.04,2026-06-03T12:36:00+05:30,488.04,sl,-82.34,-8234.00,SENSEX_74000_PE_04_JUN_26.csv,334.35,401.22,2026-06-03T09:27:00+05:30,401.22,sl,-67.87,-6787.00,-15021.00,100.00,-15121.00,
SENSEX,2026-06-04,Thursday,SKIPPED,missing_entry_candle,2026-06-04,2026-06-04T09:20:00+05:30,74148.2,74100,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-04T09:20:00+05:30 candle in: SENSEX_74100_CE_04_JUN_26.csv, SENSEX_74100_PE_04_JUN_26.csv"
NIFTY,2026-06-05,Friday,SKIPPED,missing_entry_candle,2026-06-09,2026-06-05T09:20:00+05:30,23456.05,23450,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-05T09:20:00+05:30 candle in: NIFTY_23450_CE_09_JUN_26.csv, NIFTY_23450_PE_09_JUN_26.csv"
NIFTY,2026-06-08,Monday,SKIPPED,missing_entry_candle,2026-06-09,2026-06-08T09:20:00+05:30,23133.35,23150,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-08T09:20:00+05:30 candle in: NIFTY_23150_CE_09_JUN_26.csv, NIFTY_23150_PE_09_JUN_26.csv"
NIFTY,2026-06-09,Tuesday,SKIPPED,missing_entry_candle,2026-06-09,2026-06-09T09:20:00+05:30,23233.3,23250,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-09T09:20:00+05:30 candle in: NIFTY_23250_CE_09_JUN_26.csv, NIFTY_23250_PE_09_JUN_26.csv"
SENSEX,2026-06-10,Wednesday,SKIPPED,missing_entry_candle,2026-06-11,2026-06-10T09:20:00+05:30,74269.81,74300,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-10T09:20:00+05:30 candle in: SENSEX_74300_CE_11_JUN_26.csv, SENSEX_74300_PE_11_JUN_26.csv"
SENSEX,2026-06-11,Thursday,SKIPPED,missing_entry_candle,2026-06-11,2026-06-11T09:20:00+05:30,73635.91,73600,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-11T09:20:00+05:30 candle in: SENSEX_73600_CE_11_JUN_26.csv, SENSEX_73600_PE_11_JUN_26.csv"
NIFTY,2026-06-12,Friday,TRADED,,2026-06-16,2026-06-12T09:20:00+05:30,23447.05,23450,65,5,325,NIFTY_23450_CE_16_JUN_26.csv,134.10,160.92,2026-06-12T13:40:00+05:30,160.92,sl,-27.82,-9041.50,NIFTY_23450_PE_16_JUN_26.csv,139.95,167.94,2026-06-12T09:41:00+05:30,167.94,sl,-28.99,-9421.75,-18463.25,100.00,-18563.25,
NIFTY,2026-06-15,Monday,TRADED,,2026-06-16,2026-06-15T09:20:00+05:30,23948.15,23950,65,5,325,NIFTY_23950_CE_16_JUN_26.csv,94.05,112.86,2026-06-15T10:47:00+05:30,112.86,sl,-19.81,-6438.25,NIFTY_23950_PE_16_JUN_26.csv,109.25,131.10,2026-06-15T12:30:00+05:30,131.10,sl,-22.85,-7426.25,-13864.50,100.00,-13964.50,
NIFTY,2026-06-16,Tuesday,TRADED,,2026-06-16,2026-06-16T09:20:00+05:30,23932.8,23950,65,5,325,NIFTY_23950_CE_16_JUN_26.csv,45.05,54.06,2026-06-16T10:48:00+05:30,54.06,sl,-10.01,-3253.25,NIFTY_23950_PE_16_JUN_26.csv,63.90,76.68,2026-06-16T10:07:00+05:30,76.68,sl,-13.78,-4478.50,-7731.75,100.00,-7831.75,
SENSEX,2026-06-17,Wednesday,SKIPPED,missing_entry_candle,2026-06-18,2026-06-17T09:20:00+05:30,76793.44,76800,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-17T09:20:00+05:30 candle in: SENSEX_76800_CE_18_JUN_26.csv, SENSEX_76800_PE_18_JUN_26.csv"
SENSEX,2026-06-18,Thursday,SKIPPED,missing_entry_candle,2026-06-18,2026-06-18T09:20:00+05:30,77127.31,77100,10,10,100,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-18T09:20:00+05:30 candle in: SENSEX_77100_CE_18_JUN_26.csv, SENSEX_77100_PE_18_JUN_26.csv"
NIFTY,2026-06-19,Friday,SKIPPED,missing_entry_candle,2026-06-23,2026-06-19T09:20:00+05:30,23978.9,24000,65,5,325,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,"No 2026-06-19T09:20:00+05:30 candle in: NIFTY_24000_CE_23_JUN_26.csv, NIFTY_24000_PE_23_JUN_26.csv"
