entry_date,status,skip_reason,expiry_date,next_trading_day,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,sold_side,sold_contract_name,sold_option_entry_timestamp,sold_option_entry_open,sold_option_exit_timestamp,sold_option_exit_open,hedge_strike,hedge_contract_name,hedge_option_entry_timestamp,hedge_option_entry_open,hedge_option_exit_timestamp,hedge_option_exit_open,gross_pnl,brokerage,net_pnl,remarks
2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,PE,NIFTY_25700_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,71.05,2025-10-20T09:16:00+05:30,7.65,25500,NIFTY_25500_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,23.0,2025-10-20T09:16:00+05:30,3.4,25870.00,100.00,25770.00,
2025-10-20,SKIPPED,missing_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:15:00+05:30,25850.7,25854.64,BELOW_SMA,25850,CE,NIFTY_25850_CE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,26050,NIFTY_26050_CE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,0.00,0.00,0.00,"NIFTY_25850_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; NIFTY_26050_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
2025-10-21,SKIPPED,missing_spot_signal_timestamp,,,2025-10-21T15:15:00+05:30,,,,,,,,,,,,,,,,,0.00,0.00,0.00,Missing spot signal timestamp 2025-10-21T15:15:00+05:30
2025-10-23,TRADED,,2025-10-28,2025-10-24,2025-10-23T15:15:00+05:30,25870.3,26029.46,BELOW_SMA,25850,CE,NIFTY_25850_CE_28_OCT_25.csv,2025-10-23T15:29:00+05:30,183.35,2025-10-24T09:16:00+05:30,174.45,26050,NIFTY_26050_CE_28_OCT_25.csv,2025-10-23T15:29:00+05:30,76.15,2025-10-24T09:16:00+05:30,67.55,-2405.00,100.00,-2505.00,
2025-10-24,TRADED,,2025-10-28,2025-10-27,2025-10-24T15:15:00+05:30,25797.45,25814.09,BELOW_SMA,25800,CE,NIFTY_25800_CE_28_OCT_25.csv,2025-10-24T15:29:00+05:30,101.4,2025-10-27T09:16:00+05:30,152.95,26000,NIFTY_26000_CE_28_OCT_25.csv,2025-10-24T15:29:00+05:30,36.3,2025-10-27T09:16:00+05:30,46.8,-29282.50,100.00,-29382.50,
2025-10-27,TRADED,,2025-10-28,2025-10-28,2025-10-27T15:15:00+05:30,25974.0,25961.31,ABOVE_SMA,25950,PE,NIFTY_25950_PE_28_OCT_25.csv,2025-10-27T15:29:00+05:30,39.0,2025-10-28T09:16:00+05:30,42.05,25750,NIFTY_25750_PE_28_OCT_25.csv,2025-10-27T15:29:00+05:30,11.15,2025-10-28T09:16:00+05:30,8.45,-6337.50,100.00,-6437.50,
2025-10-28,TRADED,,2025-11-04,2025-10-29,2025-10-28T15:15:00+05:30,25965.4,25899.76,ABOVE_SMA,25950,PE,NIFTY_25950_PE_04_NOV_25.csv,2025-10-28T15:29:00+05:30,136.75,2025-10-29T09:16:00+05:30,96.5,25750,NIFTY_25750_PE_04_NOV_25.csv,2025-10-28T15:29:00+05:30,67.1,2025-10-29T09:16:00+05:30,44.8,9067.50,100.00,8967.50,
2025-10-29,TRADED,,2025-11-04,2025-10-30,2025-10-29T15:15:00+05:30,26068.3,26044.46,ABOVE_SMA,26050,PE,NIFTY_26050_PE_04_NOV_25.csv,2025-10-29T15:29:00+05:30,104.8,2025-10-30T09:16:00+05:30,136.85,25850,NIFTY_25850_PE_04_NOV_25.csv,2025-10-29T15:29:00+05:30,49.3,2025-10-30T09:16:00+05:30,61.7,-15372.50,100.00,-15472.50,
2025-10-30,TRADED,,2025-11-04,2025-10-31,2025-10-30T15:15:00+05:30,25891.2,25914.13,BELOW_SMA,25900,CE,NIFTY_25900_CE_04_NOV_25.csv,2025-10-30T15:29:00+05:30,142.7,2025-10-31T09:16:00+05:30,99.0,26100,NIFTY_26100_CE_04_NOV_25.csv,2025-10-30T15:29:00+05:30,58.3,2025-10-31T09:16:00+05:30,35.3,10855.00,100.00,10755.00,
2025-10-31,TRADED,,2025-11-04,2025-11-03,2025-10-31T15:15:00+05:30,25732.55,25804.40,BELOW_SMA,25750,CE,NIFTY_25750_CE_04_NOV_25.csv,2025-10-31T15:29:00+05:30,134.3,2025-11-03T09:16:00+05:30,85.7,25950,NIFTY_25950_CE_04_NOV_25.csv,2025-10-31T15:29:00+05:30,50.8,2025-11-03T09:16:00+05:30,26.45,13162.50,100.00,13062.50,
2025-11-03,TRADED,,2025-11-04,2025-11-04,2025-11-03T15:15:00+05:30,25774.3,25745.78,ABOVE_SMA,25750,PE,NIFTY_25750_PE_04_NOV_25.csv,2025-11-03T15:29:00+05:30,53.35,2025-11-04T09:16:00+05:30,53.75,25550,NIFTY_25550_PE_04_NOV_25.csv,2025-11-03T15:29:00+05:30,10.15,2025-11-04T09:16:00+05:30,8.25,-4095.00,100.00,-4195.00,
2025-11-04,TRADED,,2025-11-11,2025-11-06,2025-11-04T15:15:00+05:30,25586.25,25666.44,BELOW_SMA,25600,CE,NIFTY_25600_CE_11_NOV_25.csv,2025-11-04T15:29:00+05:30,158.0,2025-11-06T09:16:00+05:30,187.7,25800,NIFTY_25800_CE_11_NOV_25.csv,2025-11-04T15:29:00+05:30,70.6,2025-11-06T09:16:00+05:30,80.7,-15340.00,100.00,-15440.00,
2025-11-06,TRADED,,2025-11-11,2025-11-07,2025-11-06T15:15:00+05:30,25519.95,25558.89,BELOW_SMA,25500,CE,NIFTY_25500_CE_11_NOV_25.csv,2025-11-06T15:29:00+05:30,134.7,2025-11-07T09:16:00+05:30,64.55,25700,NIFTY_25700_CE_11_NOV_25.csv,2025-11-06T15:29:00+05:30,48.25,2025-11-07T09:16:00+05:30,21.45,25577.50,100.00,25477.50,
2025-11-07,TRADED,,2025-11-11,2025-11-10,2025-11-07T15:15:00+05:30,25510.05,25446.45,ABOVE_SMA,25500,PE,NIFTY_25500_PE_11_NOV_25.csv,2025-11-07T15:29:00+05:30,74.2,2025-11-10T09:16:00+05:30,35.4,25300,NIFTY_25300_PE_11_NOV_25.csv,2025-11-07T15:29:00+05:30,20.8,2025-11-10T09:16:00+05:30,8.9,14885.00,100.00,14785.00,
2025-11-10,TRADED,,2025-11-11,2025-11-11,2025-11-10T15:15:00+05:30,25574.25,25609.19,BELOW_SMA,25550,CE,NIFTY_25550_CE_11_NOV_25.csv,2025-11-10T15:29:00+05:30,98.55,2025-11-11T09:16:00+05:30,103.9,25750,NIFTY_25750_CE_11_NOV_25.csv,2025-11-10T15:29:00+05:30,15.1,2025-11-11T09:16:00+05:30,13.35,-7215.00,100.00,-7315.00,
2025-11-11,TRADED,,2025-11-18,2025-11-12,2025-11-11T15:15:00+05:30,25705.55,25571.13,ABOVE_SMA,25700,PE,NIFTY_25700_PE_18_NOV_25.csv,2025-11-11T15:29:00+05:30,115.7,2025-11-12T09:16:00+05:30,66.4,25500,NIFTY_25500_PE_18_NOV_25.csv,2025-11-11T15:29:00+05:30,57.15,2025-11-12T09:16:00+05:30,30.4,12057.50,100.00,11957.50,
2025-11-12,TRADED,,2025-11-18,2025-11-13,2025-11-12T15:15:00+05:30,25874.0,25883.36,BELOW_SMA,25850,CE,NIFTY_25850_CE_18_NOV_25.csv,2025-11-12T15:29:00+05:30,178.1,2025-11-13T09:16:00+05:30,136.5,26050,NIFTY_26050_CE_18_NOV_25.csv,2025-11-12T15:29:00+05:30,79.15,2025-11-13T09:16:00+05:30,54.0,8092.50,100.00,7992.50,
2025-11-13,TRADED,,2025-11-18,2025-11-14,2025-11-13T15:15:00+05:30,25884.1,25932.95,BELOW_SMA,25900,CE,NIFTY_25900_CE_18_NOV_25.csv,2025-11-13T15:29:00+05:30,143.05,2025-11-14T09:16:00+05:30,114.1,26100,NIFTY_26100_CE_18_NOV_25.csv,2025-11-13T15:29:00+05:30,61.4,2025-11-14T09:16:00+05:30,46.55,6565.00,100.00,6465.00,
2025-11-14,TRADED,,2025-11-18,2025-11-17,2025-11-14T15:15:00+05:30,25916.8,25811.88,ABOVE_SMA,25900,PE,NIFTY_25900_PE_18_NOV_25.csv,2025-11-14T15:29:00+05:30,85.55,2025-11-17T09:16:00+05:30,59.95,25700,NIFTY_25700_PE_18_NOV_25.csv,2025-11-14T15:29:00+05:30,27.3,2025-11-17T09:16:00+05:30,16.15,6792.50,100.00,6692.50,
2025-11-17,TRADED,,2025-11-18,2025-11-18,2025-11-17T15:15:00+05:30,26014.3,25972.90,ABOVE_SMA,26000,PE,NIFTY_26000_PE_18_NOV_25.csv,2025-11-17T15:29:00+05:30,56.3,2025-11-18T09:16:00+05:30,97.1,25800,NIFTY_25800_PE_18_NOV_25.csv,2025-11-17T15:29:00+05:30,10.75,2025-11-18T09:16:00+05:30,14.95,-26390.00,100.00,-26490.00,
2025-11-18,TRADED,,2025-11-25,2025-11-19,2025-11-18T15:15:00+05:30,25894.7,25941.05,BELOW_SMA,25900,CE,NIFTY_25900_CE_25_NOV_25.csv,2025-11-18T15:29:00+05:30,180.0,2025-11-19T09:16:00+05:30,164.05,26100,NIFTY_26100_CE_25_NOV_25.csv,2025-11-18T15:29:00+05:30,90.0,2025-11-19T09:16:00+05:30,78.0,-32.50,100.00,-132.50,
2025-11-19,TRADED,,2025-11-25,2025-11-20,2025-11-19T15:15:00+05:30,26052.7,25990.69,ABOVE_SMA,26050,PE,NIFTY_26050_PE_25_NOV_25.csv,2025-11-19T15:29:00+05:30,132.35,2025-11-20T09:16:00+05:30,89.4,25850,NIFTY_25850_PE_25_NOV_25.csv,2025-11-19T15:29:00+05:30,64.0,2025-11-20T09:16:00+05:30,38.6,8807.50,100.00,8707.50,
2025-11-20,TRADED,,2025-11-25,2025-11-21,2025-11-20T15:15:00+05:30,26197.4,26159.02,ABOVE_SMA,26200,PE,NIFTY_26200_PE_25_NOV_25.csv,2025-11-20T15:29:00+05:30,101.75,2025-11-21T09:16:00+05:30,146.6,26000,NIFTY_26000_PE_25_NOV_25.csv,2025-11-20T15:29:00+05:30,41.3,2025-11-21T09:16:00+05:30,61.55,-18590.00,100.00,-18690.00,
2025-11-21,TRADED,,2025-11-25,2025-11-24,2025-11-21T15:15:00+05:30,26063.95,26113.34,BELOW_SMA,26050,CE,NIFTY_26050_CE_25_NOV_25.csv,2025-11-21T15:29:00+05:30,116.5,2025-11-24T09:16:00+05:30,136.6,26250,NIFTY_26250_CE_25_NOV_25.csv,2025-11-21T15:29:00+05:30,36.25,2025-11-24T09:16:00+05:30,38.35,-14300.00,100.00,-14400.00,
2025-11-24,TRADED,,2025-11-25,2025-11-25,2025-11-24T15:15:00+05:30,25943.35,26073.67,BELOW_SMA,25950,CE,NIFTY_25950_CE_25_NOV_25.csv,2025-11-24T15:29:00+05:30,76.95,2025-11-25T09:16:00+05:30,59.6,26150,NIFTY_26150_CE_25_NOV_25.csv,2025-11-24T15:29:00+05:30,15.4,2025-11-25T09:16:00+05:30,10.05,5200.00,100.00,5100.00,
2025-11-25,TRADED,,2025-12-02,2025-11-26,2025-11-25T15:15:00+05:30,25860.3,25969.53,BELOW_SMA,25850,CE,NIFTY_25850_CE_02_DEC_25.csv,2025-11-25T15:29:00+05:30,180.5,2025-11-26T09:16:00+05:30,246.35,26050,NIFTY_26050_CE_02_DEC_25.csv,2025-11-25T15:29:00+05:30,85.4,2025-11-26T09:16:00+05:30,122.95,-20995.00,100.00,-21095.00,
2025-11-26,TRADED,,2025-12-02,2025-11-27,2025-11-26T15:15:00+05:30,26203.5,26138.44,ABOVE_SMA,26200,PE,NIFTY_26200_PE_02_DEC_25.csv,2025-11-26T15:29:00+05:30,116.15,2025-11-27T09:16:00+05:30,86.6,26000,NIFTY_26000_PE_02_DEC_25.csv,2025-11-26T15:29:00+05:30,54.65,2025-11-27T09:16:00+05:30,36.9,5070.00,100.00,4970.00,
2025-11-27,TRADED,,2025-12-02,2025-11-28,2025-11-27T15:15:00+05:30,26219.85,26234.63,BELOW_SMA,26200,CE,NIFTY_26200_CE_02_DEC_25.csv,2025-11-27T15:29:00+05:30,133.2,2025-11-28T09:16:00+05:30,122.05,26400,NIFTY_26400_CE_02_DEC_25.csv,2025-11-27T15:29:00+05:30,44.7,2025-11-28T09:16:00+05:30,38.2,422.50,100.00,322.50,
2025-11-28,TRADED,,2025-12-02,2025-12-01,2025-11-28T15:15:00+05:30,26204.55,26229.24,BELOW_SMA,26200,CE,NIFTY_26200_CE_02_DEC_25.csv,2025-11-28T15:29:00+05:30,112.75,2025-12-01T09:16:00+05:30,151.55,26400,NIFTY_26400_CE_02_DEC_25.csv,2025-11-28T15:29:00+05:30,27.65,2025-12-01T09:16:00+05:30,40.0,-19792.50,100.00,-19892.50,
2025-12-01,TRADED,,2025-12-02,2025-12-02,2025-12-01T15:15:00+05:30,26175.95,26214.11,BELOW_SMA,26200,CE,NIFTY_26200_CE_02_DEC_25.csv,2025-12-01T15:29:00+05:30,54.2,2025-12-02T09:16:00+05:30,21.2,26400,NIFTY_26400_CE_02_DEC_25.csv,2025-12-01T15:29:00+05:30,7.3,2025-12-02T09:16:00+05:30,2.75,15892.50,100.00,15792.50,
2025-12-02,TRADED,,2025-12-09,2025-12-03,2025-12-02T15:15:00+05:30,26057.0,26057.90,BELOW_SMA,26050,CE,NIFTY_26050_CE_09_DEC_25.csv,2025-12-02T15:29:00+05:30,178.0,2025-12-03T09:16:00+05:30,135.25,26250,NIFTY_26250_CE_09_DEC_25.csv,2025-12-02T15:29:00+05:30,82.8,2025-12-03T09:16:00+05:30,56.45,8060.00,100.00,7960.00,
2025-12-03,TRADED,,2025-12-09,2025-12-04,2025-12-03T15:15:00+05:30,25985.1,25939.03,ABOVE_SMA,26000,PE,NIFTY_26000_PE_09_DEC_25.csv,2025-12-03T15:29:00+05:30,105.25,2025-12-04T09:16:00+05:30,133.4,25800,NIFTY_25800_PE_09_DEC_25.csv,2025-12-03T15:29:00+05:30,40.75,2025-12-04T09:16:00+05:30,52.45,-13292.50,100.00,-13392.50,
2025-12-04,TRADED,,2025-12-09,2025-12-05,2025-12-04T15:15:00+05:30,26017.1,26027.15,BELOW_SMA,26000,CE,NIFTY_26000_CE_09_DEC_25.csv,2025-12-04T15:29:00+05:30,141.4,2025-12-05T09:16:00+05:30,132.3,26200,NIFTY_26200_CE_09_DEC_25.csv,2025-12-04T15:29:00+05:30,50.2,2025-12-05T09:16:00+05:30,44.35,-487.50,100.00,-587.50,
2025-12-05,TRADED,,2025-12-09,2025-12-08,2025-12-05T15:15:00+05:30,26176.65,26135.78,ABOVE_SMA,26200,PE,NIFTY_26200_PE_09_DEC_25.csv,2025-12-05T15:29:00+05:30,72.9,2025-12-08T09:16:00+05:30,82.4,26000,NIFTY_26000_PE_09_DEC_25.csv,2025-12-05T15:29:00+05:30,18.6,2025-12-08T09:16:00+05:30,18.25,-9002.50,100.00,-9102.50,
2025-12-08,TRADED,,2025-12-09,2025-12-09,2025-12-08T15:15:00+05:30,25932.8,26021.12,BELOW_SMA,25950,CE,NIFTY_25950_CE_09_DEC_25.csv,2025-12-08T15:29:00+05:30,57.65,2025-12-09T09:16:00+05:30,26.15,26150,NIFTY_26150_CE_09_DEC_25.csv,2025-12-08T15:29:00+05:30,10.5,2025-12-09T09:16:00+05:30,4.75,14137.50,100.00,14037.50,
2025-12-09,TRADED,,2025-12-16,2025-12-10,2025-12-09T15:15:00+05:30,25841.75,25843.60,BELOW_SMA,25850,CE,NIFTY_25850_CE_16_DEC_25.csv,2025-12-09T15:29:00+05:30,150.0,2025-12-10T09:16:00+05:30,137.55,26050,NIFTY_26050_CE_16_DEC_25.csv,2025-12-09T15:29:00+05:30,64.7,2025-12-10T09:16:00+05:30,57.0,487.50,100.00,387.50,
2025-12-10,TRADED,,2025-12-16,2025-12-11,2025-12-10T15:15:00+05:30,25742.65,25825.89,BELOW_SMA,25750,CE,NIFTY_25750_CE_16_DEC_25.csv,2025-12-10T15:29:00+05:30,152.0,2025-12-11T09:16:00+05:30,152.35,25950,NIFTY_25950_CE_16_DEC_25.csv,2025-12-10T15:29:00+05:30,67.95,2025-12-11T09:16:00+05:30,65.0,-4745.00,100.00,-4845.00,
2025-12-11,TRADED,,2025-12-16,2025-12-12,2025-12-11T15:15:00+05:30,25898.4,25845.40,ABOVE_SMA,25900,PE,NIFTY_25900_PE_16_DEC_25.csv,2025-12-11T15:29:00+05:30,89.2,2025-12-12T09:16:00+05:30,52.45,25700,NIFTY_25700_PE_16_DEC_25.csv,2025-12-11T15:29:00+05:30,28.75,2025-12-12T09:16:00+05:30,15.75,12837.50,100.00,12737.50,
2025-12-12,TRADED,,2025-12-16,2025-12-15,2025-12-12T15:15:00+05:30,26043.0,26014.22,ABOVE_SMA,26050,PE,NIFTY_26050_PE_16_DEC_25.csv,2025-12-12T15:29:00+05:30,70.75,2025-12-15T09:16:00+05:30,126.5,25850,NIFTY_25850_PE_16_DEC_25.csv,2025-12-12T15:29:00+05:30,16.95,2025-12-15T09:16:00+05:30,34.0,-27755.00,100.00,-27855.00,
2025-12-15,TRADED,,2025-12-16,2025-12-16,2025-12-15T15:15:00+05:30,26014.0,25998.45,ABOVE_SMA,26000,PE,NIFTY_26000_PE_16_DEC_25.csv,2025-12-15T15:29:00+05:30,46.5,2025-12-16T09:16:00+05:30,90.9,25800,NIFTY_25800_PE_16_DEC_25.csv,2025-12-15T15:29:00+05:30,8.1,2025-12-16T09:16:00+05:30,13.05,-28242.50,100.00,-28342.50,
2025-12-16,TRADED,,2025-12-23,2025-12-17,2025-12-16T15:15:00+05:30,25851.35,25891.62,BELOW_SMA,25850,CE,NIFTY_25850_CE_23_DEC_25.csv,2025-12-16T15:29:00+05:30,156.45,2025-12-17T09:16:00+05:30,150.95,26050,NIFTY_26050_CE_23_DEC_25.csv,2025-12-16T15:29:00+05:30,66.35,2025-12-17T09:16:00+05:30,61.85,-1950.00,100.00,-2050.00,
2025-12-17,TRADED,,2025-12-23,2025-12-18,2025-12-17T15:15:00+05:30,25821.8,25817.14,ABOVE_SMA,25800,PE,NIFTY_25800_PE_23_DEC_25.csv,2025-12-17T15:29:00+05:30,84.65,2025-12-18T09:16:00+05:30,109.5,25600,NIFTY_25600_PE_23_DEC_25.csv,2025-12-17T15:29:00+05:30,29.4,2025-12-18T09:16:00+05:30,38.5,-12837.50,100.00,-12937.50,
2025-12-18,TRADED,,2025-12-23,2025-12-19,2025-12-18T15:15:00+05:30,25815.65,25831.26,BELOW_SMA,25800,CE,NIFTY_25800_CE_23_DEC_25.csv,2025-12-18T15:29:00+05:30,120.95,2025-12-19T09:16:00+05:30,172.55,26000,NIFTY_26000_CE_23_DEC_25.csv,2025-12-18T15:29:00+05:30,41.75,2025-12-19T09:16:00+05:30,61.05,-23595.00,100.00,-23695.00,
2025-12-19,TRADED,,2025-12-23,2025-12-22,2025-12-19T15:15:00+05:30,25961.4,25953.74,ABOVE_SMA,25950,PE,NIFTY_25950_PE_23_DEC_25.csv,2025-12-19T15:29:00+05:30,62.85,2025-12-22T09:16:00+05:30,19.25,25750,NIFTY_25750_PE_23_DEC_25.csv,2025-12-19T15:29:00+05:30,16.1,2025-12-22T09:16:00+05:30,5.25,18687.50,100.00,18587.50,
2025-12-22,TRADED,,2025-12-23,2025-12-23,2025-12-22T15:15:00+05:30,26162.75,26140.60,ABOVE_SMA,26150,PE,NIFTY_26150_PE_23_DEC_25.csv,2025-12-22T15:29:00+05:30,52.1,2025-12-23T09:16:00+05:30,33.45,25950,NIFTY_25950_PE_23_DEC_25.csv,2025-12-22T15:29:00+05:30,9.1,2025-12-23T09:16:00+05:30,3.85,6110.00,100.00,6010.00,
2025-12-23,TRADED,,2025-12-30,2025-12-24,2025-12-23T15:15:00+05:30,26165.95,26179.99,BELOW_SMA,26150,CE,NIFTY_26150_CE_30_DEC_25.csv,2025-12-23T15:29:00+05:30,138.94,2025-12-24T09:16:00+05:30,114.45,26350,NIFTY_26350_CE_30_DEC_25.csv,2025-12-23T15:29:00+05:30,47.8,2025-12-24T09:16:00+05:30,35.85,5551.00,100.00,5451.00,
2025-12-24,TRADED,,2025-12-30,2025-12-26,2025-12-24T15:15:00+05:30,26141.65,26186.74,BELOW_SMA,26150,CE,NIFTY_26150_CE_30_DEC_25.csv,2025-12-24T15:29:00+05:30,95.05,2025-12-26T09:16:00+05:30,59.15,26350,NIFTY_26350_CE_30_DEC_25.csv,2025-12-24T15:29:00+05:30,21.75,2025-12-26T09:16:00+05:30,11.0,13747.50,100.00,13647.50,
2025-12-26,TRADED,,2025-12-30,2025-12-29,2025-12-26T15:15:00+05:30,26047.65,26061.44,BELOW_SMA,26050,CE,NIFTY_26050_CE_30_DEC_25.csv,2025-12-26T15:29:00+05:30,69.95,2025-12-29T09:16:00+05:30,69.15,26250,NIFTY_26250_CE_30_DEC_25.csv,2025-12-26T15:29:00+05:30,14.55,2025-12-29T09:16:00+05:30,10.0,-5037.50,100.00,-5137.50,
2025-12-29,TRADED,,2025-12-30,2025-12-30,2025-12-29T15:15:00+05:30,25949.8,25979.27,BELOW_SMA,25950,CE,NIFTY_25950_CE_30_DEC_25.csv,2025-12-29T15:29:00+05:30,51.6,2025-12-30T09:16:00+05:30,22.7,26150,NIFTY_26150_CE_30_DEC_25.csv,2025-12-29T15:29:00+05:30,6.8,2025-12-30T09:16:00+05:30,2.75,13552.50,100.00,13452.50,
2025-12-30,SKIPPED,no_next_weekly_expiry,,2025-12-31,2025-12-30T15:15:00+05:30,25970.55,25922.70,ABOVE_SMA,25950,PE,,,,,,,,,,,,0.00,0.00,0.00,No weekly expiry folder exists strictly after the trade date.
2025-12-31,SKIPPED,no_next_trading_day,,,2025-12-31T15:15:00+05:30,26141.85,26094.01,ABOVE_SMA,26150,PE,,,,,,,,,,,,0.00,0.00,0.00,No next trading day exists in the dataset.
