strategy,cycle_id,pos_id,leg_no,trade_date,expiry,side,sell_strike,sell_time,sell_price,buy_time,buy_price,spot_at_open,spot_at_close,tp_points,sl_price,lots,lot_size,units,gross_pnl,charges,net_pnl,open_reason,close_reason
adjust,7,3,15,2025-02-12,2025-02-13,CE,23000,2025-02-12T09:45:00+05:30,61.6,2025-02-12T15:20:00+05:30,115.0,22885.65,23049.05,13.59,0.0,3,65,195,-10413.0,74.16,-10487.16,decay_50,no_roll_available
adjust,7,4,16,2025-02-12,2025-02-13,CE,23350,2025-02-12T15:21:00+05:30,12.4,2025-02-13T10:25:00+05:30,9.55,23054.35,23162.6,12.68,0.0,3,65,195,555.75,51.45,504.3,reentry,tp
adjust,7,4,17,2025-02-12,2025-02-13,PE,22750,2025-02-12T15:21:00+05:30,11.95,2025-02-13T09:42:00+05:30,5.45,23054.35,23126.9,12.68,0.0,3,65,195,1267.5,50.97,1216.53,reentry,decay_50
adjust,7,4,18,2025-02-13,2025-02-13,PE,22850,2025-02-13T09:42:00+05:30,11.05,2025-02-13T10:25:00+05:30,7.4,23126.9,23162.6,12.68,0.0,3,65,195,711.75,50.89,660.86,decay_50,tp
adjust,8,1,1,2025-02-14,2025-02-20,CE,23600,2025-02-14T09:30:00+05:30,23.05,2025-02-14T12:48:00+05:30,11.5,23038.1,22837.25,25.0,0.0,3,65,195,2252.25,54.55,2197.7,cycle_start,decay_50
adjust,8,1,2,2025-02-14,2025-02-20,PE,22450,2025-02-14T09:30:00+05:30,22.9,2025-02-14T15:20:00+05:30,27.95,23038.1,22922.95,25.0,0.0,3,65,195,-984.75,55.94,-1040.69,cycle_start,eod_gap
adjust,8,1,3,2025-02-14,2025-02-20,CE,23350,2025-02-14T12:48:00+05:30,31.95,2025-02-18T09:42:00+05:30,21.95,22837.25,22914.1,25.0,0.0,3,65,195,1950.0,57.92,1892.08,decay_50,tp
adjust,8,1,4,2025-02-14,2025-02-20,PE,22550,2025-02-14T15:20:00+05:30,41.9,2025-02-18T09:42:00+05:30,31.65,22922.95,22914.1,25.0,0.0,3,65,195,1998.75,61.5,1937.25,eod_gap,tp
adjust,8,2,5,2025-02-18,2025-02-20,CE,23450,2025-02-18T09:43:00+05:30,13.1,2025-02-18T14:24:00+05:30,7.4,22932.2,22927.65,12.85,0.0,3,65,195,1111.5,51.45,1060.05,reentry,no_roll_available
adjust,8,2,6,2025-02-18,2025-02-20,PE,22350,2025-02-18T09:43:00+05:30,11.45,2025-02-18T14:24:00+05:30,5.7,22932.2,22927.65,12.85,0.0,3,65,195,1121.25,50.85,1070.4,reentry,no_roll_available
adjust,8,3,7,2025-02-18,2025-02-20,CE,23400,2025-02-18T14:25:00+05:30,10.3,2025-02-18T15:20:00+05:30,7.9,22932.05,22937.35,12.3,0.0,3,65,195,468.0,50.73,417.27,reentry,eod_gap
adjust,8,3,8,2025-02-18,2025-02-20,PE,22500,2025-02-18T14:25:00+05:30,13.2,2025-02-19T09:38:00+05:30,7.7,22932.05,22900.95,12.3,0.0,3,65,195,1072.5,51.51,1020.99,reentry,tp
adjust,8,3,9,2025-02-18,2025-02-20,CE,23350,2025-02-18T15:20:00+05:30,10.85,2025-02-19T09:24:00+05:30,5.15,22937.35,22849.45,12.3,0.0,3,65,195,1111.5,50.64,1060.86,eod_gap,decay_50
adjust,8,3,10,2025-02-19,2025-02-20,CE,23250,2025-02-19T09:24:00+05:30,9.8,2025-02-19T09:38:00+05:30,11.05,22849.45,22900.95,12.3,0.0,3,65,195,-243.75,50.86,-294.61,decay_50,tp
adjust,8,4,11,2025-02-19,2025-02-20,CE,23250,2025-02-19T09:39:00+05:30,10.6,2025-02-19T15:20:00+05:30,7.9,22899.45,22929.65,11.24,0.0,3,65,195,526.5,50.81,475.69,reentry,eod_gap
adjust,8,4,12,2025-02-19,2025-02-20,PE,22550,2025-02-19T09:39:00+05:30,10.85,2025-02-19T12:16:00+05:30,5.0,22899.45,23011.55,11.24,0.0,3,65,195,1140.75,50.63,1090.12,reentry,decay_50
adjust,8,4,13,2025-02-19,2025-02-20,PE,22750,2025-02-19T12:16:00+05:30,16.39,2025-02-20T09:22:00+05:30,24.8,23011.55,22864.1,11.24,0.0,3,65,195,-1639.95,53.87,-1693.82,decay_50,tp
adjust,8,4,14,2025-02-19,2025-02-20,CE,23100,2025-02-19T15:20:00+05:30,24.6,2025-02-20T09:20:00+05:30,12.1,22929.65,22856.0,11.24,0.0,3,65,195,2437.5,55.03,2382.47,eod_gap,decay_50
adjust,8,4,15,2025-02-20,2025-02-20,CE,23050,2025-02-20T09:20:00+05:30,18.05,2025-02-20T09:22:00+05:30,18.75,22856.0,22864.1,11.24,0.0,3,65,195,-136.5,53.8,-190.3,decay_50,tp
adjust,9,1,1,2025-02-21,2025-02-27,CE,23350,2025-02-21T09:30:00+05:30,22.35,2025-02-21T13:48:00+05:30,11.1,22889.05,22723.7,25.0,0.0,3,65,195,2193.75,54.33,2139.42,cycle_start,decay_50
adjust,9,1,2,2025-02-21,2025-02-27,PE,22400,2025-02-21T09:30:00+05:30,22.8,2025-02-24T12:00:00+05:30,38.5,22889.05,22591.35,25.0,0.0,3,65,195,-3061.5,56.83,-3118.33,cycle_start,tp
adjust,9,1,3,2025-02-21,2025-02-27,CE,23150,2025-02-21T13:48:00+05:30,30.65,2025-02-24T09:16:00+05:30,14.2,22723.7,22628.0,25.0,0.0,3,65,195,3207.75,56.89,3150.86,decay_50,decay_50
adjust,9,1,4,2025-02-24,2025-02-27,CE,23000,2025-02-24T09:16:00+05:30,31.85,2025-02-24T10:58:00+05:30,15.75,22628.0,22553.15,25.0,0.0,3,65,195,3139.5,57.35,3082.15,decay_50,decay_50
adjust,9,1,5,2025-02-24,2025-02-27,CE,22800,2025-02-24T10:58:00+05:30,42.65,2025-02-24T12:00:00+05:30,45.3,22553.15,22591.35,25.0,0.0,3,65,195,-516.75,62.89,-579.64,decay_50,tp
adjust,9,2,6,2025-02-24,2025-02-27,CE,23050,2025-02-24T12:01:00+05:30,12.95,2025-02-25T09:16:00+05:30,5.45,22592.15,22554.3,13.09,0.0,3,65,195,1462.5,51.24,1411.26,reentry,no_roll_available
adjust,9,2,7,2025-02-24,2025-02-27,PE,22150,2025-02-24T12:01:00+05:30,11.7,2025-02-25T09:16:00+05:30,7.6,22592.15,22554.3,13.09,0.0,3,65,195,799.5,51.09,748.41,reentry,no_roll_available
adjust,9,3,8,2025-02-25,2025-02-27,CE,22900,2025-02-25T09:17:00+05:30,11.55,2025-02-25T10:49:00+05:30,5.7,22560.3,22565.05,12.61,0.0,3,65,195,1140.75,50.88,1089.87,reentry,decay_50
adjust,9,3,9,2025-02-25,2025-02-27,PE,22250,2025-02-25T09:17:00+05:30,12.15,2025-02-25T11:45:00+05:30,6.0,22560.3,22572.8,12.61,0.0,3,65,195,1199.25,51.07,1148.18,reentry,no_roll_available
adjust,9,3,10,2025-02-25,2025-02-27,CE,22850,2025-02-25T10:49:00+05:30,6.8,2025-02-25T11:45:00+05:30,6.75,22565.05,22572.8,12.61,0.0,3,65,195,9.75,49.66,-39.91,decay_50,no_roll_available
adjust,10,1,1,2025-02-28,2025-03-06,CE,22750,2025-02-28T09:30:00+05:30,23.0,2025-02-28T12:32:00+05:30,11.4,22320.5,22225.3,25.0,0.0,3,65,195,2262.0,54.53,2207.47,cycle_start,decay_50
adjust,10,1,2,2025-02-28,2025-03-06,PE,21950,2025-02-28T09:30:00+05:30,24.6,2025-03-03T14:03:00+05:30,50.9,22320.5,22109.45,25.0,0.0,3,65,195,-5128.5,58.4,-5186.9,cycle_start,tp
adjust,10,1,3,2025-02-28,2025-03-06,CE,22600,2025-02-28T12:32:00+05:30,25.55,2025-02-28T15:20:00+05:30,21.0,22225.3,22120.5,25.0,0.0,3,65,195,887.25,56.07,831.18,decay_50,eod_gap
adjust,10,1,4,2025-02-28,2025-03-06,CE,22350,2025-02-28T15:20:00+05:30,75.9,2025-03-03T10:01:00+05:30,37.2,22120.5,22041.8,25.0,0.0,3,65,195,7546.5,71.36,7475.14,eod_gap,decay_50
adjust,10,1,5,2025-03-03,2025-03-06,CE,22250,2025-03-03T10:01:00+05:30,62.85,2025-03-03T14:03:00+05:30,65.5,22041.8,22109.45,25.0,0.0,3,65,195,-516.75,70.21,-586.96,decay_50,tp
adjust,10,2,6,2025-03-03,2025-03-06,CE,22550,2025-03-03T14:04:00+05:30,10.8,2025-03-04T09:15:00+05:30,5.05,22117.4,21985.55,12.13,0.0,3,65,195,1121.25,50.62,1070.63,reentry,decay_50
adjust,10,2,7,2025-03-03,2025-03-06,PE,21650,2025-03-03T14:04:00+05:30,11.55,2025-03-04T13:49:00+05:30,8.0,22117.4,22053.25,12.13,0.0,3,65,195,692.25,51.08,641.17,reentry,tp
adjust,10,2,8,2025-03-04,2025-03-06,CE,22350,2025-03-04T09:15:00+05:30,15.4,2025-03-04T13:49:00+05:30,12.4,21985.55,22053.25,12.13,0.0,3,65,195,585.0,52.52,532.48,decay_50,tp
adjust,10,3,9,2025-03-04,2025-03-06,CE,22350,2025-03-04T13:50:00+05:30,12.9,2025-03-06T09:15:00+05:30,112.15,22057.2,22451.95,12.68,0.0,3,65,195,-19353.75,60.48,-19414.23,reentry,no_roll_available
adjust,10,3,10,2025-03-04,2025-03-06,PE,21700,2025-03-04T13:50:00+05:30,10.4,2025-03-04T15:20:00+05:30,10.4,22057.2,22088.9,12.68,0.0,3,65,195,0.0,50.97,-50.97,reentry,eod_gap
adjust,10,3,11,2025-03-04,2025-03-06,PE,21800,2025-03-04T15:20:00+05:30,19.6,2025-03-05T09:19:00+05:30,9.8,22088.9,22133.55,12.68,0.0,3,65,195,1911.0,53.46,1857.54,eod_gap,decay_50
adjust,10,3,12,2025-03-05,2025-03-06,PE,21850,2025-03-05T09:19:00+05:30,13.5,2025-03-05T10:24:00+05:30,6.75,22133.55,22236.6,12.68,0.0,3,65,195,1316.25,51.51,1264.74,decay_50,decay_50
adjust,10,3,13,2025-03-05,2025-03-06,PE,22050,2025-03-05T10:24:00+05:30,25.75,2025-03-05T11:47:00+05:30,12.55,22236.6,22350.1,12.68,0.0,3,65,195,2574.0,55.39,2518.61,decay_50,decay_50
adjust,10,3,14,2025-03-05,2025-03-06,PE,22300,2025-03-05T11:47:00+05:30,59.25,2025-03-06T09:15:00+05:30,17.55,22350.1,22451.95,12.68,0.0,3,65,195,8131.5,65.06,8066.44,decay_50,no_roll_available
adjust,11,1,1,2025-03-07,2025-03-13,CE,22950,2025-03-07T09:30:00+05:30,24.4,2025-03-10T12:04:00+05:30,15.35,22533.3,22594.85,25.0,0.0,3,65,195,1764.75,55.26,1709.49,cycle_start,tp
adjust,11,1,2,2025-03-07,2025-03-13,PE,22050,2025-03-07T09:30:00+05:30,24.5,2025-03-10T09:31:00+05:30,11.95,22533.3,22595.85,25.0,0.0,3,65,195,2447.25,54.99,2392.26,cycle_start,decay_50
adjust,11,1,3,2025-03-10,2025-03-13,PE,22100,2025-03-10T09:31:00+05:30,14.85,2025-03-10T12:04:00+05:30,11.3,22595.85,22594.85,25.0,0.0,3,65,195,692.25,52.28,639.97,decay_50,tp
adjust,11,2,4,2025-03-10,2025-03-13,CE,23000,2025-03-10T12:05:00+05:30,11.2,2025-03-10T14:41:00+05:30,5.6,22594.9,22451.3,12.06,0.0,3,65,195,1092.0,50.77,1041.23,reentry,decay_50
adjust,11,2,5,2025-03-10,2025-03-13,PE,22100,2025-03-10T12:05:00+05:30,11.5,2025-03-11T15:20:00+05:30,13.15,22594.9,22498.05,12.06,0.0,3,65,195,-321.75,51.51,-373.26,reentry,eod_gap
adjust,11,2,6,2025-03-10,2025-03-13,CE,22800,2025-03-10T14:41:00+05:30,19.05,2025-03-10T15:20:00+05:30,17.0,22451.3,22449.4,12.06,0.0,3,65,195,399.75,53.93,345.82,decay_50,eod_gap
adjust,11,2,7,2025-03-10,2025-03-13,CE,22750,2025-03-10T15:20:00+05:30,23.65,2025-03-11T09:16:00+05:30,11.45,22449.4,22319.1,12.06,0.0,3,65,195,2379.0,54.72,2324.28,eod_gap,decay_50
adjust,11,2,8,2025-03-11,2025-03-13,CE,22550,2025-03-11T09:16:00+05:30,36.75,2025-03-12T09:48:00+05:30,57.6,22319.1,22491.9,12.06,0.0,3,65,195,-4065.75,62.33,-4128.08,decay_50,tp
adjust,11,2,9,2025-03-11,2025-03-13,PE,22450,2025-03-11T15:20:00+05:30,83.25,2025-03-12T09:48:00+05:30,64.4,22498.05,22491.9,12.06,0.0,3,65,195,3675.75,75.75,3600.0,eod_gap,tp
adjust,12,1,1,2025-03-17,2025-03-20,CE,22850,2025-03-17T09:30:00+05:30,22.15,2025-03-17T12:50:00+05:30,11.0,22545.2,22449.6,25.0,0.0,3,65,195,2174.25,54.26,2119.99,cycle_start,decay_50
adjust,12,1,2,2025-03-17,2025-03-20,PE,22250,2025-03-17T09:30:00+05:30,24.9,2025-03-17T15:20:00+05:30,29.9,22545.2,22508.7,25.0,0.0,3,65,195,-975.0,56.66,-1031.66,cycle_start,eod_gap
adjust,12,1,3,2025-03-17,2025-03-20,CE,22700,2025-03-17T12:50:00+05:30,31.7,2025-03-18T13:39:00+05:30,161.75,22449.6,22782.2,25.0,0.0,3,65,195,-25359.75,69.97,-25429.72,decay_50,no_roll_available
adjust,12,1,4,2025-03-17,2025-03-20,PE,22350,2025-03-17T15:20:00+05:30,49.95,2025-03-18T09:31:00+05:30,24.9,22508.7,22662.2,25.0,0.0,3,65,195,4884.75,63.14,4821.61,eod_gap,decay_50
adjust,12,1,5,2025-03-18,2025-03-20,PE,22650,2025-03-18T09:31:00+05:30,98.65,2025-03-18T13:39:00+05:30,48.85,22662.2,22782.2,25.0,0.0,3,65,195,9711.0,78.65,9632.35,decay_50,no_roll_available
adjust,12,2,6,2025-03-19,2025-03-20,CE,23100,2025-03-19T09:24:00+05:30,11.4,2025-03-20T09:16:00+05:30,22.25,22811.85,23013.5,12.13,0.0,3,65,195,-2115.75,52.27,-2168.02,reentry,tp
adjust,12,2,7,2025-03-19,2025-03-20,PE,22450,2025-03-19T09:24:00+05:30,11.65,2025-03-19T10:29:00+05:30,5.75,22811.85,22897.3,12.13,0.0,3,65,195,1150.5,50.91,1099.59,reentry,decay_50
adjust,12,2,8,2025-03-19,2025-03-20,PE,22600,2025-03-19T10:29:00+05:30,13.0,2025-03-19T15:20:00+05:30,14.35,22897.3,22900.0,12.13,0.0,3,65,195,-263.25,52.03,-315.28,decay_50,eod_gap
adjust,12,2,9,2025-03-19,2025-03-20,PE,22650,2025-03-19T15:20:00+05:30,18.6,2025-03-20T09:15:00+05:30,6.1,22900.0,23007.85,12.13,0.0,3,65,195,2437.5,52.86,2384.64,eod_gap,decay_50
adjust,12,2,10,2025-03-20,2025-03-20,PE,22850,2025-03-20T09:15:00+05:30,21.9,2025-03-20T09:16:00+05:30,14.85,23007.85,23013.5,12.13,0.0,3,65,195,1374.75,54.53,1320.22,decay_50,tp
adjust,13,1,1,2025-03-21,2025-03-27,CE,23550,2025-03-21T09:30:00+05:30,23.85,2025-03-24T14:24:00+05:30,238.4,23189.5,23697.85,25.0,0.0,3,65,195,-41837.25,74.44,-41911.69,cycle_start,no_roll_available
adjust,13,1,2,2025-03-21,2025-03-27,PE,22800,2025-03-21T09:30:00+05:30,21.75,2025-03-21T15:20:00+05:30,13.45,23189.5,23355.9,25.0,0.0,3,65,195,1618.5,54.37,1564.13,cycle_start,eod_gap
adjust,13,1,3,2025-03-21,2025-03-27,PE,23200,2025-03-21T15:20:00+05:30,62.55,2025-03-24T09:19:00+05:30,30.2,23355.9,23514.05,25.0,0.0,3,65,195,6308.25,67.07,6241.18,eod_gap,decay_50
adjust,13,1,4,2025-03-24,2025-03-27,PE,23450,2025-03-24T09:19:00+05:30,90.5,2025-03-24T14:24:00+05:30,44.3,23514.05,23697.85,25.0,0.0,3,65,195,9009.0,76.0,8933.0,decay_50,no_roll_available
adjust,13,2,5,2025-03-24,2025-03-27,CE,24200,2025-03-24T14:25:00+05:30,13.5,2025-03-24T15:20:00+05:30,12.5,23700.4,23660.0,13.32,0.0,3,65,195,195.0,52.01,142.99,reentry,eod_gap
adjust,13,2,6,2025-03-24,2025-03-27,PE,23100,2025-03-24T14:25:00+05:30,12.8,2025-03-25T15:20:00+05:30,8.19,23700.4,23670.35,13.32,0.0,3,65,195,898.95,51.44,847.51,reentry,eod_gap
adjust,13,2,7,2025-03-24,2025-03-27,CE,24150,2025-03-24T15:20:00+05:30,16.6,2025-03-25T15:26:00+05:30,8.15,23660.0,23626.25,13.32,0.0,3,65,195,1647.75,52.49,1595.26,eod_gap,decay_50
adjust,13,2,8,2025-03-25,2025-03-27,PE,23200,2025-03-25T15:20:00+05:30,11.25,2025-03-26T09:15:00+05:30,9.75,23670.35,23685.85,13.32,0.0,3,65,195,292.5,51.15,241.35,eod_gap,tp
adjust,13,2,9,2025-03-25,2025-03-27,CE,24100,2025-03-25T15:26:00+05:30,11.0,2025-03-26T09:15:00+05:30,10.75,23626.25,23685.85,13.32,0.0,3,65,195,48.75,51.17,-2.42,decay_50,tp
adjust,13,3,10,2025-03-26,2025-03-27,CE,24100,2025-03-26T09:16:00+05:30,10.75,2025-03-26T11:55:00+05:30,5.35,23699.05,23628.3,11.45,0.0,3,65,195,1053.0,50.63,1002.37,reentry,decay_50
adjust,13,3,11,2025-03-26,2025-03-27,PE,23300,2025-03-26T09:16:00+05:30,11.85,2025-03-27T09:37:00+05:30,15.5,23699.05,23513.3,11.45,0.0,3,65,195,-711.75,51.81,-763.56,reentry,tp
adjust,13,3,12,2025-03-26,2025-03-27,CE,24050,2025-03-26T11:55:00+05:30,7.1,2025-03-26T14:45:00+05:30,3.55,23628.3,23522.95,11.45,0.0,3,65,195,692.25,49.47,642.78,decay_50,decay_50
adjust,13,3,13,2025-03-26,2025-03-27,CE,23850,2025-03-26T14:45:00+05:30,10.1,2025-03-26T15:20:00+05:30,8.94,23522.95,23480.5,11.45,0.0,3,65,195,226.2,50.76,175.44,decay_50,eod_gap
adjust,13,3,14,2025-03-26,2025-03-27,CE,23750,2025-03-26T15:20:00+05:30,17.2,2025-03-27T09:15:00+05:30,6.95,23480.5,23452.7,11.45,0.0,3,65,195,1998.75,52.55,1946.2,eod_gap,decay_50
adjust,13,3,15,2025-03-27,2025-03-27,CE,23600,2025-03-27T09:15:00+05:30,18.3,2025-03-27T09:37:00+05:30,23.45,23452.7,23513.3,11.45,0.0,3,65,195,-1004.25,54.28,-1058.53,decay_50,tp
adjust,14,1,1,2025-03-28,2025-04-03,CE,24050,2025-03-28T09:30:00+05:30,24.25,2025-03-28T13:03:00+05:30,11.8,23552.05,23489.4,25.0,0.0,3,65,195,2427.75,54.91,2372.84,cycle_start,decay_50
adjust,14,1,2,2025-03-28,2025-04-03,PE,23050,2025-03-28T09:30:00+05:30,24.05,2025-04-01T09:16:00+05:30,21.8,23552.05,23420.45,25.0,0.0,3,65,195,438.75,55.72,383.03,cycle_start,tp
adjust,14,1,3,2025-03-28,2025-04-03,CE,23950,2025-03-28T13:03:00+05:30,17.6,2025-04-01T09:15:00+05:30,7.1,23489.4,23417.3,25.0,0.0,3,65,195,2047.5,52.67,1994.83,decay_50,decay_50
adjust,14,1,4,2025-04-01,2025-04-03,CE,23750,2025-04-01T09:15:00+05:30,19.0,2025-04-01T09:16:00+05:30,16.75,23417.3,23420.45,25.0,0.0,3,65,195,438.75,53.89,384.86,decay_50,tp
adjust,14,2,5,2025-04-01,2025-04-03,CE,23850,2025-04-01T09:17:00+05:30,11.9,2025-04-01T10:57:00+05:30,5.8,23438.5,23245.6,12.03,0.0,3,65,195,1189.5,50.99,1138.51,reentry,decay_50
adjust,14,2,6,2025-04-01,2025-04-03,PE,22850,2025-04-01T09:17:00+05:30,11.6,2025-04-02T10:08:00+05:30,15.4,23438.5,23218.95,12.03,0.0,3,65,195,-741.0,51.73,-792.73,reentry,tp
adjust,14,2,7,2025-04-01,2025-04-03,CE,23650,2025-04-01T10:57:00+05:30,13.65,2025-04-01T15:20:00+05:30,7.2,23245.6,23167.25,12.03,0.0,3,65,195,1257.75,51.59,1206.16,decay_50,eod_gap
adjust,14,2,8,2025-04-01,2025-04-03,CE,23450,2025-04-01T15:20:00+05:30,22.45,2025-04-02T10:08:00+05:30,18.89,23167.25,23218.95,12.03,0.0,3,65,195,694.2,55.03,639.17,eod_gap,tp
adjust,14,3,9,2025-04-02,2025-04-03,CE,23550,2025-04-02T10:09:00+05:30,10.7,2025-04-03T09:15:00+05:30,2.04,23235.4,23192.2,11.21,0.0,3,65,195,1688.7,50.33,1638.37,reentry,decay_50
adjust,14,3,10,2025-04-02,2025-04-03,PE,22800,2025-04-02T10:09:00+05:30,11.0,2025-04-02T15:20:00+05:30,8.15,23235.4,23330.25,11.21,0.0,3,65,195,555.75,50.94,504.81,reentry,eod_gap
adjust,14,3,11,2025-04-02,2025-04-03,PE,23000,2025-04-02T15:20:00+05:30,15.45,2025-04-03T09:31:00+05:30,10.3,23330.25,23244.5,11.21,0.0,3,65,195,1004.25,52.35,951.9,eod_gap,tp
adjust,14,3,12,2025-04-03,2025-04-03,CE,23300,2025-04-03T09:15:00+05:30,16.35,2025-04-03T09:31:00+05:30,21.45,23192.2,23244.5,11.21,0.0,3,65,195,-994.5,53.57,-1048.07,decay_50,tp
adjust,15,1,1,2025-04-04,2025-04-09,CE,23500,2025-04-04T09:30:00+05:30,22.5,2025-04-04T10:24:00+05:30,11.05,23064.4,22923.15,25.0,0.0,3,65,195,2232.75,54.36,2178.39,cycle_start,decay_50
adjust,15,1,2,2025-04-04,2025-04-09,PE,22550,2025-04-04T09:30:00+05:30,25.6,2025-04-07T09:15:00+05:30,421.55,23064.4,22026.6,25.0,0.0,3,65,195,-77210.25,90.8,-77301.05,cycle_start,no_roll_available
adjust,15,1,3,2025-04-04,2025-04-09,CE,23300,2025-04-04T10:24:00+05:30,27.55,2025-04-04T14:32:00+05:30,13.55,22923.15,22884.85,25.0,0.0,3,65,195,2730.0,55.97,2674.03,decay_50,decay_50
adjust,15,1,4,2025-04-04,2025-04-09,CE,23200,2025-04-04T14:32:00+05:30,21.35,2025-04-07T09:15:00+05:30,5.2,22884.85,22026.6,25.0,0.0,3,65,195,3149.25,53.54,3095.71,decay_50,no_roll_available
adjust,15,2,5,2025-04-08,2025-04-09,CE,23400,2025-04-08T09:15:00+05:30,12.3,2025-04-08T09:43:00+05:30,6.15,22548.65,22464.95,12.75,0.0,3,65,195,1199.25,51.13,1148.12,reentry,decay_50
